image,160_x,160_y,160_z,160_r1,160_r2,160_r3,160_bb_x1,160_bb_y1,160_bb_x2,160_bb_y2,160_bb_x3,160_bb_y3,160_bb_x4,160_bb_y4,160_error,144_x,144_y,144_z,144_r1,144_r2,144_r3,144_bb_x1,144_bb_y1,144_bb_x2,144_bb_y2,144_bb_x3,144_bb_y3,144_bb_x4,144_bb_y4,144_error
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/354.png,-1.33527,-10.0951,5.64805,0.257964,1.54266,0.0695128,454.237,189.205,450.848,171.064,482.992,167.154,484.554,185.709,0.0837707,5.87437,-1.55695,3.65478,-1.26945,1.71226,-1.13778,816.863,457.4,806.323,409.111,836.54,398.503,850.092,451.608,0.296873
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/355.png,-1.41112,-10.2564,5.74252,0.249172,1.54986,0.0731471,452.488,189.526,449.198,171.389,481.141,167.25,482.856,185.718,0.070176,5.82587,-1.55889,3.63251,-1.27006,1.72259,-1.13331,816.652,456.885,805.494,408.328,836.197,397.624,849.929,451.012,0.322604
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/356.png,-1.37084,-10.1708,5.69043,0.250588,1.54319,0.0587821,453.396,189.296,450.292,171.176,482.037,167.178,483.734,185.773,0.0795421,5.77732,-1.50899,3.60192,-1.26869,1.71727,-1.13339,816.723,458.936,805.663,410.068,836.749,399.289,850.373,453.46,0.28383
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/357.png,-1.43906,-10.2742,5.75029,-0.838777,1.42491,-1.06937,451.906,189.621,448.536,171.581,480.65,167.306,482.023,185.782,0.108943,5.71967,-1.50787,3.57315,-1.26059,1.71996,-1.13525,816.017,458.721,805.278,409.242,836.313,398.352,850.216,452.724,0.310613
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/358.png,-1.41572,-10.3355,5.78123,-0.856185,1.42531,-1.04097,452.828,189.37,449.527,171.101,481.666,167.387,482.896,185.718,0.107327,5.69421,-1.46599,3.55776,-1.27179,1.71574,-1.12886,816.079,460.772,805.518,410.89,836.89,399.948,850.494,454.959,0.321735
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/359.png,-1.43971,-10.1085,5.65836,-0.865538,1.41486,-1.08242,451.229,189.751,447.94,171.741,479.687,167.331,481.211,185.789,0.0919674,5.62331,-1.46098,3.52073,-1.26824,1.71495,-1.13261,815.741,460.257,804.883,410.098,836.482,399.033,850.49,454.563,0.320428
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/360.png,-1.50618,-10.2092,5.72146,0.259475,1.55036,0.0572839,449.428,190.039,446.058,171.993,477.709,167.488,479.559,185.969,0.101014,5.59189,-1.46759,3.50893,-1.26052,1.72741,-1.12809,815.21,459.924,804.1,409.254,836.245,398.138,850.254,453.998,0.330615
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/361.png,-1.55538,-10.1702,5.69915,-0.838952,1.42905,-1.06177,447.852,190.243,444.365,172.461,475.818,167.562,477.819,186.203,0.151479,5.53404,-1.46667,3.48,-1.26317,1.72416,-1.13053,814.879,459.516,803.475,408.485,835.81,397.107,850.156,453.449,0.310893
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/362.png,-1.52663,-10.2149,5.72452,0.268287,1.53951,0.0397098,449.029,190.145,445.491,172.103,477.009,167.528,478.928,185.935,0.110055,5.50154,-1.42158,3.45998,-1.26509,1.72579,-1.12459,814.792,461.566,803.628,410.184,836.37,398.907,850.583,455.818,0.333211
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/363.png,-1.60049,-10.3526,5.80221,-0.813116,1.43782,-1.05517,447.359,190.325,443.806,172.428,475.602,167.715,477.098,186.217,0.092061,5.44045,-1.41986,3.42891,-1.2646,1.71882,-1.13076,814.127,461.154,803.265,409.309,836.006,397.917,850.377,455.369,0.324313
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/364.png,-1.64307,-10.2698,5.75979,-0.804492,1.43427,-1.10827,445.603,190.665,442.055,172.795,473.666,167.917,475.423,186.465,0.172443,5.3915,-1.42152,3.40615,-1.26153,1.72457,-1.1282,813.805,460.798,802.389,408.537,835.545,396.929,850.271,454.703,0.335336
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/365.png,-1.60181,-10.2216,5.73339,0.255008,1.54655,0.0395778,446.962,190.38,443.038,172.61,474.725,167.786,476.256,186.333,0.111974,5.35985,-1.37864,3.38709,-1.27024,1.72036,-1.12263,813.704,462.967,802.643,410.168,836.179,398.574,850.546,456.993,0.35978
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/366.png,-1.74874,-10.289,5.78245,0.277779,1.53686,0.0167592,442.44,191.228,438.703,173.497,469.769,168.324,472.241,186.753,0.114322,5.29324,-1.42231,3.35982,-1.25817,1.73332,-1.12651,812.757,459.994,801.062,407.017,834.78,394.862,849.981,453.719,0.353792
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/367.png,-1.79646,-10.2302,5.75343,0.274808,1.54809,0.0343435,441.068,191.544,436.907,173.937,468.254,168.395,470.343,186.971,0.100918,5.2405,-1.42254,3.33424,-1.25892,1.73539,-1.12835,812.127,459.526,800.468,406.125,834.44,393.813,849.827,453.317,0.35853
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/368.png,-1.85754,-10.2818,5.78784,0.295354,1.53386,0.042604,439.293,191.923,435.287,174.198,466.589,168.739,468.738,187.167,0.073089,5.18296,-1.42176,3.30599,-1.25377,1.73587,-1.13041,811.681,459.083,799.676,405.341,833.862,392.682,849.773,452.576,0.378682
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/369.png,-1.93886,-10.4388,5.87952,0.282659,1.54294,0.0153269,437.766,192.141,433.606,174.688,464.672,168.95,467.175,187.476,0.11806,5.13872,-1.42426,3.28601,-1.25118,1.74685,-1.12355,811.094,458.722,799.007,404.405,833.413,391.642,849.67,451.912,0.360039
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/370.png,-1.95171,-10.2103,5.75781,0.283289,1.54391,0.0325115,436.211,192.532,431.891,175.087,462.884,169.151,465.411,187.569,0.0785006,5.08899,-1.4256,3.26262,-1.24693,1.74182,-1.1343,810.365,458.179,798.291,403.525,833.016,390.491,849.44,451.495,0.389476
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/371.png,-1.92671,-10.2875,5.79423,0.276199,1.54138,0.033217,437.277,192.377,433.474,174.744,464.236,169.001,466.688,187.422,0.0965776,5.05834,-1.3841,3.24331,-1.25624,1.74295,-1.12436,810.249,460.431,798.532,405.253,833.558,392.048,849.811,453.74,0.411352
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/372.png,-1.98694,-10.3738,5.84891,0.277013,1.54604,0.0119604,436.079,192.595,431.915,174.972,462.641,169.28,465.221,187.527,0.0846336,4.99685,-1.37818,3.21253,-1.25379,1.74331,-1.12515,809.849,460.126,797.748,404.533,833.3,391.179,849.694,453.432,0.412398
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/373.png,-2.03267,-10.3422,5.83239,-0.803477,1.4524,-1.08777,434.464,192.983,430.478,175.265,461.108,169.51,463.809,187.682,0.155232,4.94794,-1.37798,3.1888,-1.25,1.74636,-1.12532,809.22,459.778,796.967,403.794,832.86,390.19,849.544,452.872,0.415103
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/374.png,-2.11916,-10.5107,5.93415,-0.779265,1.46064,-1.08365,432.929,193.294,428.848,175.798,459.416,169.766,461.956,187.946,0.114804,4.89633,-1.3797,3.16404,-1.24432,1.75175,-1.12746,808.778,459.156,796.112,402.876,832.248,388.995,849.448,452.22,0.409495
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/375.png,-2.12776,-10.308,5.82558,0.293939,1.54796,0.0273965,431.462,193.604,427.194,176.192,457.732,169.97,460.442,188.201,0.0812407,4.84297,-1.37784,3.13797,-1.24061,1.75121,-1.12885,808.17,458.879,795.419,402.075,831.802,387.916,849.276,451.596,0.428425
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/376.png,-2.21934,-10.4904,5.93376,0.285628,1.54285,0.00332239,430.123,193.866,425.749,176.706,456.051,170.12,458.788,188.543,0.109574,4.80332,-1.38199,3.12098,-1.23976,1.75649,-1.1276,807.425,458.402,794.679,401.05,831.416,386.75,849.064,450.974,0.436914
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/377.png,-2.15968,-10.4211,5.89019,0.287942,1.54214,0.00570073,431.357,193.593,426.879,176.164,457.468,170.168,460.018,188.338,0.10204,4.76718,-1.34101,3.09898,-1.24016,1.75897,-1.11796,807.314,460.511,794.722,402.757,832.031,388.224,849.362,453.346,0.449462
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/378.png,-2.21403,-10.4103,5.88436,-0.77887,1.4584,-1.11361,429.898,193.908,425.526,176.758,455.522,170.271,458.565,188.584,0.142441,4.71788,-1.3423,3.07605,-1.23766,1.76088,-1.122,806.782,460.04,793.87,401.698,831.467,387.116,849.277,452.681,0.452846
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/379.png,-2.19558,-10.5434,5.95475,-0.792059,1.47132,-1.09033,431.27,193.609,426.667,176.319,457.053,170.134,459.765,188.384,0.140172,4.68401,-1.30273,3.05521,-1.24637,1.75714,-1.11418,806.424,462.127,793.977,403.305,831.948,388.808,849.662,455.115,0.469282
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/380.png,-2.22392,-10.449,5.90686,-0.768755,1.46034,-1.10754,429.953,193.97,425.342,176.712,455.539,170.292,458.205,188.48,0.141433,4.63194,-1.30058,3.03008,-1.23904,1.76173,-1.11516,805.959,461.779,793.172,402.55,831.567,387.692,849.537,454.639,0.448367
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/381.png,-2.31232,-10.6314,6.0168,-0.742074,1.46991,-1.09951,428.426,194.42,423.782,177.039,453.65,170.743,456.86,188.622,0.0970773,4.5818,-1.30108,3.00601,-1.23755,1.76339,-1.11626,805.197,461.438,792.457,401.627,831.108,386.484,849.375,453.976,0.465776
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/382.png,-2.17695,-10.6338,6.00044,-0.772937,1.46058,-1.08716,432.371,193.213,427.77,175.993,457.973,169.938,460.838,187.968,0.141128,4.54629,-1.22218,2.97806,-1.24503,1.75294,-1.10745,805.334,465.908,793.443,405.451,832.689,390.69,850.092,459.304,0.474279
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/383.png,-2.13219,-10.6475,6.00148,-0.774523,1.45236,-1.09091,433.9,192.915,429.464,175.514,459.636,169.779,462.105,187.767,0.130416,4.51976,-1.18286,2.96252,-1.24793,1.75364,-1.09999,805.078,468.35,793.589,407.269,833.282,392.51,850.49,461.741,0.479494
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/384.png,-2.16557,-10.6064,5.98769,0.274969,1.54353,0.00195468,432.437,193.2,428.52,175.83,458.179,169.982,460.851,187.965,0.0851826,4.47148,-1.18018,2.93915,-1.24675,1.75577,-1.09932,804.394,468.091,792.748,406.489,832.902,391.536,850.371,461.527,0.509745
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/385.png,-2.02642,-10.6957,6.01659,-0.770086,1.45613,-1.07605,437.061,191.927,432.962,174.686,462.903,169.291,465.394,187.445,0.094828,4.44039,-1.09701,2.91376,-1.25783,1.73949,-1.0916,804.412,473.109,793.891,410.931,834.563,396.349,851.15,467.387,0.515722
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/386.png,-1.98009,-10.7453,6.04089,0.255669,1.54901,0.0337196,438.906,191.73,434.734,174.229,464.762,168.969,467.135,186.933,0.0546153,4.40126,-1.05343,2.89037,-1.25862,1.73966,-1.08393,804.27,475.708,793.908,412.867,835.304,398.4,851.372,470.272,0.526475
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/387.png,-1.9127,-10.6425,5.97948,0.26917,1.53527,0.00287067,440.303,191.389,436.386,174.018,466.323,168.76,468.411,186.82,0.0840238,4.36284,-1.01405,2.86785,-1.26552,1.73446,-1.07986,804.011,478.142,793.908,414.753,835.747,400.045,851.694,472.652,0.535363
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/388.png,-1.69588,-10.8111,6.05128,0.200777,1.5512,0.0093978,447.286,189.757,443.841,172.187,473.776,168.084,475.786,185.953,0.0654117,4.34828,-0.899116,2.85063,-1.2824,1.71795,-1.06236,804.009,485.605,795.66,421.331,838.239,407.767,852.562,481.599,0.548325
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/389.png,-1.37444,-10.9677,6.11482,0.196768,1.5649,0.0553226,457.31,188.1,454.579,170.413,484.782,166.866,485.444,184.871,0.0764643,4.31963,-0.743391,2.82229,-1.30137,1.6912,-1.04272,804.057,495.854,797.837,430.714,841.418,418.402,853.348,493.55,0.551499
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/390.png,-1.22121,-10.8611,6.03966,-0.824351,1.39726,-1.04256,461.374,187.298,458.975,169.818,488.677,166.544,490.118,184.679,0.108811,4.28631,-0.668151,2.80059,-1.31504,1.68312,-1.03201,803.732,500.967,798.403,435.079,842.714,423.229,853.491,499.361,0.569155
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/391.png,-0.782263,-10.9835,6.08827,0.164316,1.56138,0.113411,475.054,185.497,472.867,167.985,503,165.714,503,183.914,0.0583844,4.25749,-0.471574,2.77407,-1.34438,1.64153,-1.00761,803.073,513.964,800.91,447.701,846.184,437.507,853.587,515.362,0.590365
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/392.png,-0.620176,-11.0476,6.12077,-0.844995,1.39194,-0.963491,480.091,185.13,478.056,167.205,508,165.709,508,183.702,0.0982411,4.20313,-0.387919,2.74885,2.20405,-2.21196,-0.0321463,802.098,519.979,801.32,452.789,847.364,443.418,853.374,521.839,0.179892
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/393.png,-0.16886,-10.9619,6.06524,-0.870256,1.375,-0.930572,493.228,184,492.392,166,522,166,522,184,0.0884276,4.16274,-0.195404,2.72283,2.25737,-2.15732,-0.0283225,800.814,533.62,803.009,465.578,849.934,458.153,852.49,537.618,0.190243
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/394.png,0.279526,-11.0545,6.1218,0.0875222,1.56545,0.155377,507.231,183.676,505.748,165.722,536.242,166.623,534.724,184.782,0.0585965,4.11417,-0.00711717,2.69708,2.30713,-2.10559,-0.0252798,798.613,546.84,804.146,478.373,851.86,472.975,850.973,553.552,0.199225
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/395.png,0.632799,-11.1099,6.16215,0.0423055,1.56768,0.159616,517,183.532,517,165.552,547.212,167.844,545.066,185.613,0.0820757,4.06794,0.144452,2.66946,-1.43626,1.52387,-0.9191,796.291,557.789,804.439,488.941,852.994,484.914,849.03,566.621,0.640485
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/396.png,0.974572,-11.0593,6.14948,0.0216961,1.57536,0.214928,527.174,183.672,528.356,166.053,557.698,168.987,555.275,187.048,0.114927,3.99282,0.287513,2.64247,2.38744,-2.01811,-0.0187272,793.435,568.567,804.383,499.236,853.495,496.972,846.656,579.445,0.205938
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/397.png,1.37461,-11.0534,6.16621,-0.96228,1.28193,-0.835538,539.066,184.589,540.388,166.791,570.014,170.921,566.856,188.818,0.128467,3.92666,0.449956,2.6175,2.43315,-1.96567,-0.0144283,789.971,580.555,803.831,511,853.898,511,843.253,594.174,0.205761
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/398.png,1.97534,-11.0389,6.21369,-0.985674,1.26246,-0.77286,556.521,186.432,559.031,169.054,587.821,174.362,584.183,192.258,0.130597,3.83679,0.675369,2.58923,2.48966,-1.89282,-0.015104,784.364,597.616,802.696,528.101,853.266,530.988,837.479,614.362,0.202647
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/399.png,2.36238,-10.8868,6.17435,-0.99345,1.22785,-0.775961,568.35,188.449,571.482,171.008,600.067,177.413,595.701,194.968,0.127249,3.75149,0.831886,2.56296,2.53127,-1.84017,-0.0122158,779.403,609.64,800.999,540.346,852.127,545.342,832.341,629.31,0.217989
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/400.png,2.85465,-10.6947,6.1391,-0.106629,1.57314,0.375726,583.769,191.537,587.407,174.086,615.966,182.036,610.622,199.588,0.0496776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/401.png,3.41792,-10.4303,6.08964,-1.03196,1.15523,-0.707406,601.455,196.059,606.168,178.733,634.198,188.281,627.707,205.563,0.165758,3.51881,1.23816,2.50565,2.63702,-1.6823,-0.0100959,763.936,641.192,794.218,573.398,845.723,584.559,815.413,668.02,0.220236
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/402.png,3.88981,-10.3588,6.14277,-1.06324,1.14756,-0.651349,615.055,200.385,620.002,183.266,647.956,193.83,640.61,210.764,0.114056,3.39968,1.39955,2.47818,2.67895,-1.61475,-0.0115095,755.752,654.351,790.131,587.353,841.687,601.162,806.508,684.07,0.213293
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/403.png,4.49295,-10.3812,6.28747,-0.246585,1.56289,0.436684,630.047,205.763,636.259,188.755,663.073,201.012,655.478,217.852,0.0437585,3.26647,1.57766,2.45393,2.72594,-1.53663,-0.00821325,745.931,668.504,784.663,602.825,835.919,620.017,795.269,701.947,0.224056
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/404.png,4.92644,-9.99028,6.19564,-1.10994,1.10699,-0.541647,644.929,212.063,652.093,195.437,678.5,208.783,669.676,225.045,0.0639285,3.11635,1.74476,2.42455,2.76765,-1.45473,-0.0112811,735.053,682.339,778.154,618.493,829.141,638.611,782.804,719.135,0.228335
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/405.png,5.31618,-9.73621,6.17036,-1.12222,1.06753,-0.527702,657.324,217.968,665.26,201.567,691.119,216.167,681.542,232.014,0.180662,2.97403,1.88145,2.39687,2.80427,-1.3813,-0.0097244,724.649,694.003,771.63,631.684,822.093,654.804,770.851,733.881,0.230299
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/406.png,5.72233,-9.47609,6.16539,-0.359113,1.56056,0.565079,669.902,224.533,678.593,208.647,703.981,224.348,693.351,239.849,0.101248,2.8246,2.01605,2.37173,2.83768,-1.3077,-0.0104759,713.268,705.589,764.071,645.049,813.957,671.24,757.638,748.369,0.217901
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/407.png,6.08604,-9.1577,6.12574,-0.367224,1.54498,0.598135,682.194,231.798,691.465,216.066,716.267,232.931,705.13,248.07,0.0813853,2.66705,2.14123,2.34538,2.872,-1.22958,-0.00925316,701.054,716.527,755.828,658.228,804.756,687.382,743.334,762.481,0.2503
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/408.png,6.51962,-8.87267,6.13922,-0.430308,1.54024,0.620854,695.014,240.228,705.267,224.957,729.14,243.003,717.368,257.48,0.0800794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/409.png,6.89138,-8.55645,6.13084,-0.469466,1.5365,0.658829,706.845,248.625,717.706,233.494,740.686,253.031,728.221,266.864,0.122381,2.32772,2.37591,2.2949,2.93334,-1.05736,-0.00880141,673.858,737.037,736.497,684.418,782.961,719.893,710.697,788.617,0.236607
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/410.png,7.21448,-8.20222,6.09645,-1.23755,0.919581,-0.350556,717.869,257.337,729.583,242.932,751.664,263.063,738.689,276.481,0.126343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/411.png,7.703,-8.09271,6.24253,-0.561969,1.50576,0.691436,727.709,265.709,739.989,251.491,761.391,272.609,748,286,0.0981331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/412.png,7.95297,-7.67636,6.18217,-0.598289,1.51473,0.744963,738.076,275.223,750.387,261.393,771.473,283.538,756.885,296.011,0.0641896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/413.png,8.12949,-7.30211,6.11233,-1.28791,0.852606,-0.246598,745.949,283.145,759.845,270.623,779.31,293.185,764.425,305.047,0.110417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/414.png,8.37277,-6.98845,6.10898,-0.642169,1.48826,0.808183,754.115,291.995,768.141,279.357,787.003,303.098,771.822,314.592,0.0818342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
